config_id,LoadCase,Moment,C10Nucleus,C01Nucleus,C10Annulus,K1Annulus,K2Annulus,Kappa,K1Circ,K2Circ,K1Rad,K2Rad,FiberAngle,FiberAngleCirc,FiberAngleRad,y_ROM,y_IDP
612,0.3333333333333333,0.5,0.447265625,0.96875,0.1015625,0.083984375,0.08203125,0.431640625,0.431640625,0.1933593750000001,0.3203125000000001,0.23632812500000003,0.390625,0.416015625,0.5390625,0.2004388843370646,0.5461645404404174
614,0.3333333333333333,0.5,0.9531250000000001,0.564453125,0.568359375,0.302734375,0.51953125,0.716796875,0.322265625,0.2324218750000001,0.9765625,0.767578125,0.708984375,0.53125,0.83203125,0.15912355630667882,0.553158070949185
615,0.3333333333333333,0.5,0.556640625,0.6640625,0.927734375,0.599609375,0.03125,0.15234374999999997,0.16992187500000006,0.7421875,0.42578125000000006,0.18945312500000006,0.4921875,0.314453125,0.4453125,0.03038719593776677,0.562190396725188
616,0.3333333333333333,0.5,0.552734375,0.37304687500000006,0.71875,0.349609375,0.072265625,0.5117187499999999,0.736328125,0.12890625000000003,0.8515625,0.34570312500000006,0.103515625,0.5703125,0.51953125,0.14423957226124615,0.5410749347528764
619,0.3333333333333333,0.5,0.3828125,0.78515625,0.912109375,0.130859375,0.931640625,0.916015625,0.517578125,0.05078125000000003,0.6875,0.595703125,0.505859375,0.9628906250000001,0.890625,0.24946266137845846,0.5170576618678338
620,0.3333333333333333,0.5,0.37304687500000006,0.40234375,0.005859375000000009,0.453125,0.20703125,0.59765625,0.25390625,0.7402343750000001,0.42968750000000006,0.61328125,0.9296875,0.927734375,0.38476562499999994,0.19757183022539845,0.603286826816862
622,0.3333333333333333,0.5,0.019531250000000007,0.400390625,0.9257812499999999,0.859375,0.642578125,0.7421875,0.341796875,0.66796875,0.9746093750000004,0.49609375,0.75,0.25,0.357421875,0.08616244744718961,0.556368678677941
623,0.3333333333333333,0.5,0.826171875,0.15625000000000003,0.669921875,0.60546875,0.662109375,0.64453125,0.8984375,0.517578125,0.794921875,0.19140625000000008,0.216796875,0.896484375,0.7890624999999999,0.08063736536371577,0.552000720921789
624,0.3333333333333333,0.5,0.44921875,0.634765625,0.24609375,0.30859375,0.353515625,0.28515625,0.583984375,0.37500000000000006,0.41992187500000006,0.50390625,0.306640625,0.548828125,0.8749999999999999,0.06618661023465384,0.560283173150635
625,0.3333333333333333,0.5,0.01757812500000001,0.98046875,0.8515624999999999,0.412109375,0.564453125,0.875,0.23828125000000006,0.28515625,0.6816406250000001,0.912109375,0.958984375,0.65625,0.771484375,0.21751898812078424,0.5309433144684604
627,0.3333333333333333,0.5,0.30859375,0.12109375,0.9140625,0.154296875,0.009765625,0.6406249999999999,0.7890625000000001,0.583984375,0.943359375,0.13671875,0.03125,0.7578125000000001,0.498046875,0.22245136018341655,0.523606144653387
628,0.3333333333333333,0.5,0.003906250000000013,0.494140625,0.7988281249999999,0.16015625,0.48046875,0.5937499999999999,0.42578125000000006,0.9648437500000004,0.734375,0.689453125,0.833984375,0.916015625,0.31640624999999994,0.17895795561989575,0.5560049483473595
629,0.3333333333333333,0.5,0.025390625,0.650390625,0.32226562499999994,0.265625,0.005859375,0.80078125,0.1953125,0.21093750000000008,0.06250000000000006,0.677734375,0.99951171875,0.376953125,0.833984375,0.2912119032086919,0.5426959304700929
632,0.3333333333333333,0.5,0.9785156250000001,0.7734375,0.03125000000000001,0.419921875,0.77734375,0.7890624999999999,0.7500000000000001,0.392578125,0.501953125,0.619140625,0.05859375,0.7480468750000001,0.87890625,0.26583547568894883,0.5289051974929171
633,0.3333333333333333,0.5,0.27929687500000006,0.13281250000000003,0.96875,0.23046875,0.203125,0.42773437499999994,0.9257812500000001,0.7500000000000001,0.490234375,0.24804687500000006,0.861328125,0.07031250000000001,0.9941406249999999,0.0837131628147277,0.5603199261587904
634,0.3333333333333333,0.5,0.244140625,0.82421875,0.7832031249999999,0.6875,0.416015625,0.208984375,0.57421875,0.7207031250000001,0.3046875,0.84375,0.23828125,0.2109375,0.13867187499999997,0.06932257429485,0.5442364610159668
635,0.3333333333333333,0.5,0.06054687500000002,0.9296875000000001,0.015624999999999986,0.6640625,0.2421875,0.060546875,0.53125,0.9921875000000004,0.361328125,0.658203125,0.68359375,0.68359375,0.232421875,0.04326559219474346,0.5909515381601536
636,0.3333333333333333,0.5,0.27539062500000006,0.7128906250000001,0.7910156249999999,0.4453125,0.291015625,0.578125,0.529296875,0.46875000000000006,0.28515625,0.068359375,0.865234375,0.974609375,0.5351562499999999,0.1397634165111523,0.5721874437562104
637,0.3333333333333333,0.5,0.673828125,0.47265625000000006,0.623046875,0.45703125,0.9921875,0.01171875,0.17187500000000008,0.64453125,0.14062500000000006,0.751953125,0.556640625,0.642578125,0.763671875,0.03649529016851527,0.5759907428466275
639,0.3333333333333333,0.5,0.654296875,0.42382812500000006,0.18359374999999997,0.806640625,0.021484375,0.3828125,0.611328125,0.353515625,0.71875,0.591796875,0.609375,0.158203125,0.736328125,0.033427236616920805,0.5740231212112765
640,0.3333333333333333,0.5,0.484375,0.5234375,0.33203125,0.91015625,0.494140625,0.333984375,0.87109375,0.23632812500000003,0.802734375,0.9765625,0.771484375,0.677734375,0.023437499999999997,0.04384063068316308,0.6030430125317385
641,0.3333333333333333,0.5,0.439453125,0.458984375,0.8554687499999999,0.25390625,0.373046875,0.154296875,0.29687500000000006,0.9160156250000001,0.9140625,0.1171875,0.533203125,0.80078125,0.98046875,0.058837189447035386,0.5721524900562275
642,0.3333333333333333,0.5,0.501953125,0.251953125,0.04492187499999999,0.888671875,0.8515625,0.03515625,0.3046875,0.39648437500000006,0.19726562500000003,0.794921875,0.82421875,0.9140625000000001,0.08007812499999999,0.08460895170557615,0.6343173227373735
644,0.3333333333333333,0.5,0.08203125000000003,0.748046875,0.05664062500000001,0.34765625,0.7265625,0.298828125,0.775390625,0.728515625,0.50390625,0.38476562500000006,0.0625,0.70703125,0.78125,0.20060503406962693,0.5540200345619495
645,0.3333333333333333,0.5,0.41992187500000006,0.5,0.484375,0.494140625,0.484375,0.236328125,0.95703125,0.24023437500000008,0.705078125,0.87890625,0.099609375,0.44140625,0.009765625,0.14279870227486385,0.5404533408696374
646,0.3333333333333333,0.5,0.89453125,0.11132812500000003,0.875,0.564453125,0.53515625,0.994140625,0.6816406250000001,0.17773437500000003,0.611328125,0.564453125,0.166015625,0.45703125000000006,0.42773437499999994,0.22242138420711807,0.5117734092782747
647,0.3333333333333333,0.5,0.49609375,0.7421875000000001,0.08593749999999999,0.880859375,0.98828125,0.86328125,0.45703125,0.9843750000000004,0.8769531250000001,0.69921875,0.125,0.818359375,0.412109375,0.21264317900275118,0.5305399693681481
648,0.3333333333333333,0.5,0.443359375,0.8046875,0.58203125,0.1953125,0.626953125,0.541015625,0.744140625,0.990234375,0.80078125,0.802734375,0.193359375,0.34960937500000006,0.705078125,0.15180358998375693,0.5408532338400726
649,0.3333333333333333,0.5,0.958984375,0.07421875,0.17578124999999997,0.08984375,0.435546875,0.419921875,0.908203125,0.17187500000000008,0.98828125,0.17578125,0.626953125,0.24804687500000003,0.376953125,0.1156899179579523,0.5631731322490815
650,0.3333333333333333,0.5,0.1015625,0.06250000000000001,0.955078125,0.76171875,0.07421875,0.634765625,0.37890625,0.3496093750000001,0.09960937500000003,0.255859375,0.62109375,0.091796875,0.552734375,0.07538695060951461,0.5476352838511457
651,0.3333333333333333,0.5,0.12890625,0.857421875,0.951171875,0.00048828125,0.029296875,0.708984375,0.32812500000000006,0.35546875000000006,0.83984375,0.8828125,0.611328125,0.18359375,0.9296875,0.27235268951406116,0.5153636695802376
654,0.3333333333333333,0.5,0.10742187500000003,0.007812499999999988,0.7089843749999999,0.66796875,0.6953125,0.091796875,0.7304687500000001,0.49804687500000006,0.73828125,0.16210937500000008,0.775390625,0.912109375,0.2734375,0.06290443691282423,0.5991696952230685
656,0.3333333333333333,0.5,0.626953125,0.06835937500000001,0.126953125,0.40625,0.80078125,0.275390625,0.0039062500000000555,0.34570312500000006,0.08203125000000006,0.515625,0.712890625,0.4296875,0.294921875,0.06815824165219769,0.5770525861646805
657,0.3333333333333333,0.5,0.671875,0.833984375,0.49414062499999994,0.99609375,0.443359375,0.666015625,0.712890625,0.634765625,0.0390625,0.970703125,0.349609375,0.40625,0.9257812499999999,0.07641590923581308,0.5482590682875894
658,0.3333333333333333,0.5,0.07421875,0.521484375,0.01757812499999999,0.900390625,0.23046875,0.73046875,0.18945312500000006,0.29687500000000006,0.60546875,0.7500000000000001,0.662109375,0.263671875,0.59765625,0.11221595391231154,0.5632550640189605
659,0.3333333333333333,0.5,0.68359375,0.71484375,0.08789062499999999,0.140625,0.533203125,0.181640625,0.333984375,0.12304687500000008,0.4765625,0.927734375,0.9375,0.83203125,0.32617187499999994,0.17510384109050808,0.6114324408980805
661,0.3333333333333333,0.5,0.8828125,0.09765625,0.88671875,0.8828125,0.947265625,0.701171875,0.9355468750000001,0.9941406250000004,0.9550781250000004,0.732421875,0.455078125,0.6503906250000001,0.6328124999999999,0.06022315995392424,0.560443674907327
663,0.3333333333333333,0.5,0.505859375,0.61328125,0.5097656249999999,0.84765625,0.15234375,0.484375,0.8046875,0.87109375,0.7265625,0.392578125,0.73046875,0.462890625,0.853515625,0.055146984013984615,0.5823174138801085
665,0.3333333333333333,0.5,0.7871093750000001,0.5097656250000001,0.23242187499999997,0.1484375,0.89453125,0.7382812499999999,0.078125,0.2031250000000001,0.126953125,0.43359375000000006,0.341796875,0.365234375,0.791015625,0.26198399759257307,0.5309821465223866
666,0.3333333333333333,0.5,0.7949218750000001,0.818359375,0.82421875,0.37109375,0.86328125,0.21289062499999997,0.9824218750000004,0.42382812500000006,0.9824218750000004,0.603515625,0.86328125,0.08007812500000001,0.7578124999999999,0.040245274756519615,0.5798403358525185
669,0.3333333333333333,0.5,0.88671875,0.349609375,0.970703125,0.71875,0.630859375,0.3671875,0.93359375,0.19921875000000006,0.703125,0.6621093750000001,0.19921875,0.7265625,0.140625,0.053094414161067686,0.5488356724664758
670,0.3333333333333333,0.5,0.32617187500000006,0.14453125,0.80078125,0.90625,0.109375,0.951171875,0.830078125,0.74609375,0.023437500000000056,0.6425781250000001,0.0390625,0.83984375,0.970703125,0.21769001134520347,0.5136021684544949
671,0.3333333333333333,0.5,0.955078125,0.5117187500000001,0.666015625,0.548828125,0.62890625,0.283203125,0.37695312500000006,0.06054687500000003,0.7011718750000001,0.8867187500000001,0.572265625,0.125,0.78515625,0.034929443896047845,0.567464800617697
672,0.3333333333333333,0.5,0.37500000000000006,0.48828125,0.396484375,0.09375,0.00048828125,0.20507812499999997,0.294921875,0.830078125,0.46289062500000006,0.2910156250000001,0.03515625,0.7890625,0.703125,0.292908671237745,0.5361031207575139
673,0.3333333333333333,0.5,0.076171875,0.7109375,0.439453125,0.255859375,0.01953125,0.279296875,0.14062500000000006,0.669921875,0.98046875,0.05859375,0.955078125,0.171875,0.79296875,0.10509094611606347,0.578630567719206
674,0.3333333333333333,0.5,0.724609375,0.8769531250000001,0.611328125,0.6328125,0.419921875,0.11328125,0.29296875,0.861328125,0.07226562500000006,0.501953125,0.755859375,0.66796875,0.04492187499999999,0.04386403055015808,0.594468741420211
675,0.3333333333333333,0.5,0.337890625,0.861328125,0.87109375,0.31640625,0.62109375,0.990234375,0.6914062500000001,0.25000000000000006,0.5859375,0.005859375000000083,0.3046875,0.09375,0.66796875,0.24818731792746462,0.5112667834875833
676,0.3333333333333333,0.5,0.5546875000000001,0.71875,0.22070312499999994,0.82421875,0.61328125,0.9628906249999999,0.9746093750000004,0.029296875,0.79296875,0.12304687500000008,0.798828125,0.4921875,0.8457031249999999,0.2287816072425419,0.5295425999739759
678,0.3333333333333333,0.5,0.916015625,0.8671875,0.32421874999999994,0.462890625,0.134765625,0.96484375,0.17773437500000003,0.9355468750000001,0.25781250000000006,0.552734375,0.73828125,0.35546875,0.35546874999999994,0.29942130396999617,0.5211067733228655
681,0.3333333333333333,0.5,0.3515625,0.023437500000000003,0.6816406249999999,0.251953125,0.12890625,0.408203125,0.48242187500000006,0.564453125,0.23046875000000008,0.49218750000000006,0.63671875,0.162109375,0.6523437499999999,0.08151541347921462,0.5559300556167734
682,0.3333333333333333,0.5,0.00585937500000001,0.357421875,0.626953125,0.22265625,0.890625,0.068359375,0.32421875,0.94921875,0.32421875,0.9941406250000004,0.970703125,0.62890625,0.6699218749999999,0.10752867217656809,0.594827877056959
683,0.3333333333333333,0.5,0.8984375,0.3046875,0.8671875,0.529296875,0.185546875,0.53125,0.021484375000000028,0.29882812500000006,0.1835937500000001,0.71875,0.498046875,0.84375,0.05078125,0.08032300005224614,0.5532285917039665
684,0.3333333333333333,0.5,0.46484375000000006,0.7949218750000001,0.50390625,0.328125,0.98046875,0.13671875,0.08398437500000008,0.007812500000000111,0.544921875,0.32617187500000006,0.71484375,0.126953125,0.07421874999999999,0.04498084993635039,0.5662781736830285
686,0.3333333333333333,0.5,0.564453125,0.8632812500000001,0.255859375,0.5625,0.328125,0.29296875,0.767578125,0.654296875,0.4609375,0.544921875,0.27734375,0.673828125,0.869140625,0.042190701045440385,0.5643983586229765
689,0.3333333333333333,0.5,0.17968750000000003,0.8808593750000001,0.08007812500000001,0.572265625,0.345703125,0.857421875,0.626953125,0.548828125,0.826171875,0.4609375,0.900390625,0.529296875,0.666015625,0.22704563175956116,0.558151738918735
690,0.3333333333333333,0.5,0.970703125,0.03710937500000002,0.158203125,0.423828125,0.4921875,0.34570312499999994,0.74609375,0.708984375,0.39062500000000006,0.53125,0.75390625,0.43359375,0.9160156249999999,0.07051313276182615,0.5849034677784695
691,0.3333333333333333,0.5,0.08789062500000001,0.630859375,0.5058593749999999,0.724609375,0.806640625,0.61328125,0.5390625,0.21484375,0.11328125000000008,0.42968750000000006,0.21484375,0.09765625,0.048828125,0.1552522722967646,0.5367005332151891
692,0.3333333333333333,0.5,0.7500000000000001,0.025390625,0.1484375,0.9765625,0.615234375,0.978515625,0.3496093750000001,0.7597656250000001,0.763671875,0.611328125,0.470703125,0.814453125,0.166015625,0.25099382488334115,0.5201295094683083
693,0.3333333333333333,0.5,0.027343749999999997,0.36914062500000006,0.359375,0.79296875,0.060546875,0.9082031249999999,0.408203125,0.57421875,0.51953125,0.07226562500000006,0.302734375,0.853515625,0.91796875,0.21958410652734692,0.5266221762718672
697,0.3333333333333333,0.5,0.646484375,0.677734375,0.650390625,0.41015625,0.068359375,0.927734375,0.8867187500000001,0.16992187500000006,0.30859375000000006,0.58203125,0.509765625,0.61328125,0.578125,0.23037727033158809,0.521315845264181
698,0.3333333333333333,0.5,0.7011718750000001,0.7617187500000001,0.25390625,0.65234375,0.53125,0.267578125,0.1250000000000001,0.15234375000000008,0.18945312500000006,0.32421875,0.95703125,0.29296875,0.259765625,0.06641021753518385,0.5961420595800435
699,0.3333333333333333,0.5,0.05664062499999999,0.6035156250000001,0.46874999999999994,0.568359375,0.478515625,0.90234375,0.822265625,0.8671875000000001,0.22070312500000008,0.728515625,0.255859375,0.22851562500000003,0.5449218749999999,0.24109964057746344,0.5196142722785841
700,0.3333333333333333,0.5,0.072265625,0.287109375,0.90234375,0.595703125,0.951171875,0.177734375,0.66015625,0.42578125000000006,0.646484375,0.724609375,0.01953125,0.791015625,0.966796875,0.10927444380023268,0.552616657027782
701,0.3333333333333333,0.5,0.6601562500000001,0.027343749999999997,0.298828125,0.076171875,0.05078125,0.8105468749999999,0.96875,0.6875,0.583984375,0.8359375,0.650390625,0.275390625,0.64453125,0.3085925536986946,0.5314996722239015
702,0.3333333333333333,0.5,0.4921875,0.9609375000000001,0.078125,0.103515625,0.578125,0.35351562499999994,0.685546875,0.28710937500000006,0.10156250000000006,0.580078125,0.20703125,0.33203125,0.7988281249999999,0.20677991740386653,0.5391237598613535
703,0.3333333333333333,0.5,0.99609375,0.08593750000000003,0.935546875,0.193359375,0.923828125,0.8515624999999999,0.958984375,0.15625,0.45507812500000006,0.24023437500000008,0.134765625,0.05078125,0.181640625,0.23673419264595078,0.515357920197326
704,0.3333333333333333,0.5,0.21289062499999997,0.29296875,0.818359375,0.3984375,0.369140625,0.1953125,0.947265625,0.087890625,0.859375,0.11328125000000008,0.806640625,0.5546875,0.7773437499999999,0.061688733913706155,0.5915406696962799
705,0.3333333333333333,0.5,0.08593750000000003,0.8125,0.9296874999999999,0.39453125,0.421875,0.703125,0.25000000000000006,0.9140625,0.82421875,0.18750000000000003,0.07421875,0.716796875,0.861328125,0.17730403642846654,0.5289661351968857
708,0.3333333333333333,0.5,0.890625,0.13867187500000003,0.341796875,0.63671875,0.99609375,0.68359375,0.8183593750000001,0.80078125,0.34375,0.41601562500000006,0.1796875,0.498046875,0.45703124999999994,0.14043641318668462,0.5382665635255424
709,0.3333333333333333,0.5,0.921875,0.05273437499999999,0.451171875,0.2890625,0.13671875,0.44140624999999994,0.6953125,0.91796875,0.37500000000000006,0.51953125,0.314453125,0.21484375,0.28125,0.11402496083862115,0.5425724559797664
710,0.3333333333333333,0.5,0.28515625,0.197265625,0.2421875,0.33203125,0.34765625,0.47656249999999994,0.6171875,0.07421875000000008,0.486328125,0.869140625,0.458984375,0.869140625,0.654296875,0.08495584060507191,0.5683761059778585
711,0.3333333333333333,0.5,0.8125,0.6074218750000001,0.560546875,0.990234375,0.646484375,0.265625,0.859375,0.01953125,0.20898437500000006,0.03125000000000003,0.15234375,0.05859375,0.609375,0.09194581662950654,0.5432235547042601
713,0.3333333333333333,0.5,0.1953125,0.294921875,0.027343750000000003,0.69140625,0.59375,0.681640625,0.45898437500000006,0.9628906250000004,0.009765625,0.1953125,0.919921875,0.302734375,0.060546875,0.11851975791273348,0.573143079226429
716,0.3333333333333333,0.5,0.05468749999999999,0.537109375,0.6484374999999999,0.404296875,0.701171875,0.24804687499999997,0.05664062500000011,0.16015625000000006,0.087890625,0.3828125,0.17578125,0.5234375000000001,0.6992187499999999,0.10527358708605578,0.5448622403222227
717,0.3333333333333333,0.5,0.943359375,0.849609375,0.193359375,0.62109375,0.755859375,0.6894531249999999,0.576171875,0.17968750000000006,0.32617187500000006,0.7402343750000001,0.76953125,0.33007812500000006,0.265625,0.10245557683918155,0.5660787523637585
719,0.3333333333333333,0.5,0.41796875000000006,0.826171875,0.720703125,0.6953125,0.474609375,0.958984375,0.587890625,0.541015625,0.49609375,0.20898437500000006,0.12890625,0.373046875,0.625,0.2315379865371023,0.5141546941139091
721,0.3333333333333333,0.5,0.91796875,0.042968750000000014,0.916015625,0.994140625,0.44921875,0.62890625,0.19140625000000008,0.880859375,0.8183593750000001,0.5,0.15625,0.306640625,0.783203125,0.10216632445969655,0.543906906439742
723,0.3333333333333333,0.5,0.71875,0.6484375000000001,0.31445312499999994,0.38671875,0.412109375,0.4375,0.283203125,0.2421875000000001,0.55859375,0.71484375,0.251953125,0.79296875,0.421875,0.09222146765752154,0.5521107139408465
724,0.3333333333333333,0.5,0.38671875,0.544921875,0.03320312499999998,0.662109375,0.052734375,0.8593749999999999,0.9921875000000004,0.265625,0.55078125,0.3496093750000001,0.01171875,0.7421875,0.203125,0.2936988654686031,0.5264190419044203
725,0.3333333333333333,0.5,0.16796875,0.10937500000000003,0.5390624999999999,0.88671875,0.994140625,0.9257812499999999,0.15820312500000003,0.689453125,0.578125,0.8574218750000001,0.5234375,0.564453125,0.5839843749999999,0.20711044847502308,0.5252217111998909
726,0.3333333333333333,0.5,0.007812499999999988,0.939453125,0.8320312499999999,0.955078125,0.5625,0.986328125,0.71875,0.55078125,0.85546875,0.31640625000000006,0.048828125,0.38671875,0.25390625,0.20643885228145037,0.510040253695592
727,0.3333333333333333,0.5,0.2421875,0.5625000000000001,0.9824218749999999,0.94140625,0.337890625,0.8769531249999999,0.412109375,0.19726562500000003,0.146484375,0.39062500000000006,0.779296875,0.88671875,0.30664062499999994,0.1666990199426927,0.5357871580226644
728,0.3333333333333333,0.5,0.875,0.2578125,0.921875,0.703125,0.529296875,0.568359375,0.10156250000000006,0.630859375,0.3105468750000001,0.15625,0.171875,0.23828125000000003,0.41015625,0.12835480129919385,0.5351434937463252
729,0.3333333333333333,0.5,0.609375,0.33203125,0.4863281249999999,0.35546875,0.953125,0.60546875,0.09960937500000003,0.59375,0.19140625000000008,0.83984375,0.294921875,0.46875,0.162109375,0.1482577319501173,0.5370866965881356
730,0.3333333333333333,0.5,0.50390625,0.642578125,0.46679687499999994,0.392578125,0.916015625,0.693359375,0.18750000000000003,0.703125,0.568359375,0.40039062500000006,0.55859375,0.607421875,0.7421875,0.13095172778181616,0.552989223669456
731,0.3333333333333333,0.5,0.22070312500000006,0.8066406250000001,0.0703125,0.501953125,0.146484375,0.74609375,0.9550781250000004,0.421875,0.564453125,0.744140625,0.9765625,0.48828125,0.46679687499999994,0.18885708766031,0.57854180491162
733,0.3333333333333333,0.5,0.7734375,0.003906250000000013,0.923828125,0.56640625,0.638671875,0.388671875,0.11328125000000008,0.712890625,0.06640625000000011,0.01953125,0.091796875,0.09960937500000001,0.033203125,0.1696866360932631,0.531194293226827
735,0.3333333333333333,0.5,0.5839843750000001,0.18945312500000003,0.9570312499999999,0.458984375,0.1796875,0.630859375,0.05078125000000003,0.8515625,0.04101562500000003,0.8378906250000001,0.265625,0.7675781250000001,0.291015625,0.12992971873840153,0.5322920225438016
736,0.3333333333333333,0.5,0.96484375,0.203125,0.634765625,0.373046875,0.794921875,0.48046875,0.224609375,0.5078125,0.880859375,0.40625000000000006,0.4765625,0.828125,0.1171875,0.06956808390879385,0.562947895150068
737,0.3333333333333333,0.5,0.8964843750000001,0.501953125,0.822265625,0.916015625,0.525390625,0.533203125,0.669921875,0.50390625,0.185546875,0.9628906250000004,0.78125,0.849609375,0.240234375,0.07775734777464731,0.5890619716097035
738,0.3333333333333333,0.5,0.05273437499999999,0.123046875,0.5546874999999999,0.94921875,0.181640625,0.44531249999999994,0.015625000000000083,0.490234375,0.09375000000000008,0.95703125,0.126953125,0.38867187500000006,0.849609375,0.12581982039067308,0.5449419526951781
741,0.3333333333333333,0.5,0.7578125000000001,0.955078125,0.9531249999999999,0.658203125,0.56640625,0.794921875,0.009765625,0.7265625,0.21679687500000003,0.7890625000000001,0.578125,0.9199218750000001,0.490234375,0.14404193958148345,0.5387887070243419
742,0.3333333333333333,0.5,0.22656250000000003,0.7792968750000001,0.31835937499999994,0.712890625,0.04296875,0.048828125,0.2714843750000001,0.46289062500000006,0.15039062500000006,0.6816406250000001,0.9453125,0.49414062500000006,0.095703125,0.0650194300450623,0.608790815649792
743,0.3333333333333333,0.5,0.8027343750000001,0.44140625,0.310546875,0.2109375,0.23828125,0.91015625,0.666015625,0.44531250000000006,0.787109375,0.2812500000000001,0.58984375,0.236328125,0.7089843749999999,0.29607201685254153,0.5252958821183057
744,0.3333333333333333,0.5,0.13476562500000003,0.35546875,0.544921875,0.064453125,0.357421875,0.599609375,0.64453125,0.1347656250000001,0.31835937500000006,0.09960937500000003,0.25390625,0.21289062500000003,0.33007812499999994,0.2737567148073881,0.5256227345840783
746,0.3333333333333333,0.5,0.744140625,0.759765625,0.76171875,0.873046875,0.458984375,0.46289062499999994,0.43945312500000006,0.8476562500000001,0.01953125,0.17773437500000003,0.3359375,0.294921875,0.314453125,0.06019146256554116,0.5449338207183081
747,0.3333333333333333,0.5,0.5878906250000001,0.9414062500000001,0.7890625,0.89453125,0.28125,0.7792968749999999,0.9140625,0.3046875,0.888671875,0.9648437500000004,0.49609375,0.296875,0.011718749999999998,0.09029316529417424,0.5440789705145398
748,0.3333333333333333,0.5,0.08007812499999999,0.6894531250000001,0.37109374999999994,0.765625,0.6015625,0.05859375,0.650390625,0.28906250000000006,0.341796875,0.46484375000000006,0.40234375,0.283203125,0.634765625,0.02318929709769619,0.5668143980881335
750,0.3333333333333333,0.5,0.46289062500000006,0.47460937500000006,0.677734375,0.015625,0.826171875,0.818359375,0.392578125,0.623046875,0.892578125,0.52734375,0.279296875,0.298828125,0.775390625,0.3164681390305616,0.5170204817689148
751,0.3333333333333333,0.5,0.35546875,0.283203125,0.37304687499999994,0.158203125,0.3203125,0.17578125,0.919921875,0.41406250000000006,0.2324218750000001,0.38085937500000006,0.5546875,0.9296875000000001,0.12304687499999999,0.07230673779130077,0.5767402533653085
753,0.3333333333333333,0.5,0.7304687500000001,0.43359375,0.9785156249999999,0.87890625,0.189453125,0.5703125,0.28906250000000006,0.505859375,0.23632812500000003,0.333984375,0.10546875,0.357421875,0.38671875,0.130251088235415,0.5343073916492762
754,0.3333333333333333,0.5,0.923828125,0.26953125000000006,0.09374999999999999,0.833984375,0.376953125,0.62109375,0.19921875000000006,0.53125,0.830078125,0.505859375,0.453125,0.64453125,0.9824218749999999,0.07689080159128693,0.5687749194230635
756,0.3333333333333333,0.5,0.13281250000000003,0.77734375,0.625,0.072265625,0.96484375,0.529296875,0.48046875,0.22070312500000008,0.875,0.13867187500000003,0.66015625,0.193359375,0.724609375,0.1442628030178454,0.5475021085194642
757,0.3333333333333333,0.5,0.7460937500000001,0.18554687500000003,0.431640625,0.07421875,0.099609375,0.982421875,0.525390625,0.6171875,0.845703125,0.4765625,0.966796875,0.666015625,0.5156249999999999,0.3794674918894381,0.5171933996765126
758,0.3333333333333333,0.5,0.18164062500000003,0.8476562500000001,0.51171875,0.46875,0.71875,0.306640625,0.6015625,0.658203125,0.6621093750000001,0.951171875,0.234375,0.47460937500000006,0.8183593749999999,0.05992320981188577,0.560540609426019
760,0.3333333333333333,0.5,0.099609375,0.7910156250000001,0.41601562499999994,0.26953125,0.1640625,0.12109375,0.59765625,0.234375,0.677734375,0.36328125,0.189453125,0.17578125,0.34375,0.1341310909705581,0.5476263164985371
761,0.3333333333333333,0.5,0.8515625000000001,0.166015625,0.32812499999999994,0.583984375,0.853515625,0.404296875,0.087890625,0.36328125,0.8671875000000001,0.77734375,0.392578125,0.36328125,0.10546875,0.06354505161145693,0.5549020708445095
762,0.3333333333333333,0.5,0.7832031250000001,0.47070312500000006,0.13867187499999997,0.171875,0.41796875,0.00048828125,0.5859375,0.7695312500000001,0.533203125,0.59765625,0.90625,0.078125,0.36523437499999994,0.05865747768656692,0.5874150292527915
763,0.3333333333333333,0.5,0.5703125,0.126953125,0.34375,0.771484375,0.056640625,0.81640625,0.6425781250000001,0.8125,0.05078125000000003,0.25390625,0.322265625,0.45507812500000006,0.794921875,0.16700770966837578,0.53350122299301
764,0.3333333333333333,0.5,0.001953124999999997,0.541015625,0.9746093749999999,0.978515625,0.125,0.47851562499999994,0.552734375,0.30664062500000006,0.59765625,0.37890625,0.009765625,0.021484375,0.251953125,0.18181975328738267,0.5337404731878818
766,0.3333333333333333,0.5,0.42773437500000006,0.255859375,0.5957031249999999,0.7578125,0.015625,0.67578125,0.703125,0.73828125,0.91015625,0.25000000000000006,0.0078125,0.744140625,0.9648437499999999,0.1722911858571273,0.5401886001826132
768,0.3333333333333333,0.5,0.865234375,0.36328125000000006,0.291015625,0.943359375,0.50390625,0.455078125,0.447265625,0.580078125,0.7402343750000001,0.412109375,0.08984375,0.5039062500000001,0.400390625,0.13201662192415,0.5446154210691078
769,0.3333333333333333,0.5,0.142578125,0.515625,0.5507812499999999,0.640625,0.103515625,0.8027343749999999,0.4375,0.2812500000000001,0.57421875,0.6953125,0.748046875,0.873046875,0.947265625,0.17760316592970538,0.555291818532947
770,0.3333333333333333,0.5,0.623046875,0.08007812499999999,0.013671874999999984,0.306640625,0.51171875,0.498046875,0.35546875000000006,0.12109375000000006,0.607421875,0.5390625,0.1640625,0.390625,0.310546875,0.21949397506821347,0.5420591106046382
